date,vix_near,vix_far
2024-03-15,13.892054373659727,14.592027704256843
2024-03-18,13.894702788616577,14.52911606009988
2024-03-19,13.966468411303467,14.49101456887964
2024-03-20,13.800979029878583,14.3981950868932
2024-03-21,13.370652762879669,14.226541008892166
2024-03-22,12.987101930929382,14.044128214177315
2024-03-26,12.931401185560997,13.932843803327033
2024-03-27,12.854267393462377,13.820767076594134
2024-03-28,12.846178236876938,13.73069733542249
2024-04-01,12.590785465819978,13.58063393435736
2024-04-02,12.277190183390076,13.405121723827623
2024-04-03,11.974793417446412,13.220110647621393
2024-04-04,11.723195700640545,13.038282431203884
2024-04-05,11.595463851289662,12.883893133147884
2024-04-08,11.60030911975219,12.768084635286918
2024-04-09,11.520205965393876,12.640076909958767
2024-04-10,11.383470529155,12.500978977842264
2024-04-12,11.432313597093732,12.41270813739944
2024-04-15,11.778209153738757,12.417916512820291
2024-04-16,12.058806064345532,12.436287728523817
2024-04-18,12.38587069684803,12.491170658826473
2024-04-19,12.743913810614346,12.579246056946518
2024-04-22,12.72927581016461,12.590223670793666
2024-04-23,11.886183809864786,12.37293059247289
2024-04-24,11.350789117566922,12.18266415070001
2024-04-25,11.143859259123392,12.050603731748765
2024-04-26,11.072572941140855,11.948730692969404
2024-04-29,11.46171521779996,11.975209700073837
2024-04-30,11.931143440386334,12.056554262390677
2024-05-02,12.437428896679268,12.183231130288355
2024-05-03,13.164952559639207,12.404755562585693
2024-05-06,14.309968500249381,12.786141455211514
2024-05-07,15.2099790764602,13.17012861645427
2024-05-08,15.833319358875485,13.525571462568069
2024-05-09,16.622213160230142,13.950519580783649
2024-05-10,17.238141877938258,14.361381374653725
2024-05-13,18.358761379115414,14.928528557091543
2024-05-14,18.972507840390094,15.407753303077715
2024-05-15,19.40500537951462,15.849775771685529
2024-05-16,19.603336919676416,16.22706888335048
2024-05-17,19.668891025471126,16.55188073368776
2024-05-21,20.382593838961547,17.029891527529088
2024-05-22,20.745062330425863,17.43353768987685
2024-05-23,20.956707940539445,17.79230691450319
2024-05-24,21.207804988517182,18.148460748136777
2024-05-27,21.86853683703066,18.606782546856856
2024-05-28,22.64569147900026,19.115256930137093
2024-05-29,23.1571277543921,19.5756881460497
2024-05-30,23.498085271319994,19.994261978697523
2024-05-31,23.865390308036574,20.412965469858634
2024-06-03,22.890260383376923,20.460877748422174
2024-06-04,24.176840255584615,21.03261613492925
2024-06-05,22.414559966939223,20.837832794449177
2024-06-06,20.54303972364633,20.470757016504756
2024-06-07,19.322026202686423,20.144324484164922
2024-06-10,18.34801734130104,19.80393131456177
2024-06-11,17.155345046788586,19.34630123667103
2024-06-12,16.233563478966644,18.895728428184825
2024-06-13,15.319042243017151,18.404298550269672
2024-06-14,14.486028060286174,17.89663501795645
2024-06-18,13.98068546253372,17.448759131508478
2024-06-19,13.890456987738137,17.108871941202885
2024-06-20,13.710304785648669,16.76715634486351
2024-06-21,13.533536625491038,16.44105125034644
2024-06-24,13.709024556866261,16.224592083916463
2024-06-25,13.909349844449741,16.050538296252846
2024-06-26,13.956233293211449,15.86867119575121
2024-06-27,14.020822068317724,15.712428325094761
2024-06-28,13.947214775790105,15.538571221971134
2024-07-01,13.908143158428757,15.38324655849249
2024-07-02,13.81876222006009,15.224769629840695
2024-07-03,13.615841492755719,15.04160875786854
2024-07-04,13.363894214062896,14.84328065776024
2024-07-05,13.14259607913031,14.648436944260684
2024-07-08,13.295064179910117,14.553124529461506
2024-07-09,13.623376030930476,14.528295002507841
2024-07-10,13.892250789012245,14.519359120932197
2024-07-11,13.928167192674831,14.472144655392906
2024-07-12,13.862111309195331,14.404676917833218
2024-07-15,13.971407399591321,14.385160796246861
2024-07-16,14.054271688737153,14.370146202681584
2024-07-18,14.206181202118714,14.382860205063425
2024-07-19,14.41412077598116,14.423509270394574
2024-07-22,14.756080377448543,14.515917480393547
2024-07-23,14.08738691829903,14.355379527630497
2024-07-24,13.311591355159967,14.119435955016982
2024-07-25,13.081060865293006,13.983123585066263
2024-07-26,12.804040576862004,13.825566895514784
2024-07-29,12.852693654329716,13.745969887673908
2024-07-30,12.861795807700119,13.667245362834544
2024-07-31,12.991197205133414,13.629313966213221
2024-08-01,12.97079823848087,13.565739997027999
2024-08-02,13.420532057261987,13.63430906046402
2024-08-05,15.737021651252459,14.24664467671578
2024-08-06,16.738014357874363,14.655131503479632
2024-08-07,16.548676264014226,14.792846828280933
2024-08-08,16.565784303166062,14.957133514934458
2024-08-09,16.15718958630667,14.99193957290295
2024-08-12,16.061459686057475,15.07176323768987
2024-08-13,16.0976398161363,15.17160295029024
2024-08-14,15.878426404218635,15.196002643935062
2024-08-16,15.385617475655849,15.123638732534626
2024-08-19,15.030411548711974,15.050580638197317
2024-08-20,14.62694093074939,14.938709643345216
2024-08-21,14.194627261734947,14.792463305196202
2024-08-22,13.796418174489965,14.62951209563291
2024-08-23,13.714278846571599,14.531374649733086
2024-08-26,13.742852627959355,14.46488606255143
2024-08-27,13.70523512345321,14.388987339995928
2024-08-28,13.786823352057187,14.349079382656765
2024-08-29,13.787882221989136,14.298253980765516
2024-08-30,13.655254929100344,14.215685468270719
2024-09-02,13.790170092605798,14.201532282029444
2024-09-03,13.80678011259983,14.168665724807484
2024-09-04,13.99785344654686,14.187877942046887
2024-09-05,14.068568977080231,14.189889041692348
2024-09-06,14.452379407063091,14.283535516722935
2024-09-09,14.38158619508145,14.279577721667955
2024-09-10,14.041057348946715,14.195979715759709
2024-09-11,13.904038270778116,14.144527024730728
2024-09-12,13.662692282244006,14.056842777498458
2024-09-13,13.291794918407627,13.919857087792675
2024-09-16,13.014529958320743,13.787142810552156
2024-09-17,12.87302002307646,13.678311659828132
2024-09-18,13.038679977237335,13.650283316712764
2024-09-19,12.849120073834493,13.542984857650588
2024-09-20,12.829413369840672,13.474531685305355
2024-09-23,13.14960890051146,13.503210619536961
2024-09-24,13.22973938144856,13.49291877624476
2024-09-25,13.066492844671762,13.424471593960524
2024-09-26,12.710995229781176,13.294974176327749
2024-09-27,12.460663499236443,13.173612891038587
2024-09-30,12.570442320108638,13.138738988385356
2024-10-01,12.376961470445147,13.034308150451974
2024-10-03,12.641307672394747,13.046643780073971
2024-10-04,13.137538486410138,13.145130719561875
2024-10-07,13.785025632175445,13.321027919938619
2024-10-08,14.053350472312928,13.436389031997644
2024-10-09,14.07556694339498,13.498535473230502
2024-10-10,13.883711295596655,13.498668612027728
2024-10-11,13.66247428607404,13.473335126118734
2024-10-14,13.44164952404936,13.43030466010794
2024-10-15,13.294433016032908,13.391186054643581
2024-10-16,13.212955407600226,13.360169157924608
2024-10-17,13.271970386174402,13.362881083869894
2024-10-18,13.19464691140061,13.333528254595633
2024-10-21,13.383098017227686,13.372298434076196
2024-10-22,13.722065217661882,13.465725814481113
2024-10-23,14.021376773627615,13.570659820942746
2024-10-24,14.004251271428014,13.60696349785966
2024-10-25,14.212834219098983,13.699966826639775
2024-10-28,14.238556133350333,13.753606202568252
2024-10-29,14.33237090815478,13.823278407586017
2024-10-30,14.724914015063801,13.976616754976545
2024-10-31,14.999942740287489,14.119651612772754
2024-11-01,15.29996169970175,14.281501431477983
2024-11-04,15.763307977820373,14.500455895348859
2024-11-05,15.882205598291382,14.647687253883817
2024-11-06,15.544803694047282,14.667897493127024
2024-11-07,15.343202322825956,14.692634046513957
2024-11-08,15.052134970893574,14.672394612015308
2024-11-11,14.79142346651694,14.63581332526516
2024-11-12,14.724282361873925,14.631648491385407
2024-11-13,14.962854768043718,14.70513495402158
2024-11-14,14.901903089686211,14.711940843016999
2024-11-18,14.99126875188879,14.753582591496722
2024-11-19,15.21417911706323,14.835984160216302
2024-11-21,15.47278600174821,14.94089467029829
2024-11-22,15.681857461655383,15.04626791676842
2024-11-25,15.554571704681877,15.069334487129005
2024-11-26,15.473047942993485,15.09121320826425
2024-11-27,15.19203200014263,15.049284745189402
2024-11-28,15.198021346144078,15.063895226367363
2024-11-29,14.942014332487979,15.006268415349947
2024-12-02,14.861342824747034,14.978425814796783
2024-12-03,14.697561845017718,14.923114366684263
2024-12-04,14.615041166433526,14.880103952373434
2024-12-05,14.586694021946082,14.848276296064137
2024-12-06,14.43779612907164,14.783887573087647
2024-12-09,14.32853063827351,14.722625035232156
2024-12-10,14.145687003172737,14.636931825935703
2024-12-11,13.853791488036382,14.512665337920064
2024-12-12,13.632527518818689,14.392422996325813
2024-12-13,13.438351742790747,14.270384559453909
2024-12-16,13.632234647781722,14.24762236839116
2024-12-17,13.918156355560537,14.269656677729976
2024-12-18,14.068770865560053,14.278778787532621
2024-12-19,14.215847320000648,14.299798918564369
2024-12-20,14.500564778275173,14.369817170951627
2024-12-23,14.17371000477134,14.29256110611636
2024-12-24,13.842473438239487,14.19141921512176
2024-12-26,13.908315612777335,14.177653828460967
2024-12-27,13.685543665557613,14.092412550520711
2024-12-30,13.78036253271468,14.081284161112356
2024-12-31,14.0035749582315,14.11480376548988
2025-01-02,13.915716562527056,14.08073067509245
2025-01-03,13.790477695635714,14.031573337525229
2025-01-06,14.410318336600566,14.178702999434778
2025-01-07,14.493545506871083,14.222457258341807
2025-01-08,14.485697093590325,14.244961168222444
2025-01-09,14.543798011530921,14.282691957239686
2025-01-10,14.669198699785262,14.34062905897189
2025-01-13,15.112799133190176,14.491480962701718
2025-01-14,15.231866177803054,14.58043726309509
2025-01-15,15.241244194829315,14.642215714530249
2025-01-16,15.317496218895814,14.71746885566648
2025-01-17,15.461664145930543,14.811335323333163
2025-01-20,15.781109456051679,14.957577573602324
2025-01-21,16.20740612601525,15.148706836542328
2025-01-22,16.394937569931393,15.296097165744268
2025-01-23,16.49662530093408,15.423724765489284
2025-01-24,16.581083533956054,15.544295241353895
2025-01-27,17.097388742892903,15.779359234027778
2025-01-28,17.46492608290842,15.99941755483793
2025-01-29,17.856617185155095,16.23947044891161
2025-01-30,17.70107791998621,16.344063988978593
2025-01-31,17.217385279990808,16.335512717253266
2025-02-03,16.261590313817116,16.155011595818397
2025-02-04,15.514393695132636,15.960919674177058
2025-02-05,15.036262437990445,15.789926969588786
2025-02-06,14.750841727052224,15.643570000096695
2025-02-07,14.397227678162583,15.46597268921366
2025-02-10,14.414818388530103,15.373611518309247
2025-02-11,14.56654555420643,15.327828642604686
2025-02-12,14.677696908981044,15.288935094961557
2025-02-13,14.771797952036355,15.259031907978413
2025-02-14,14.854532120612127,15.237301776140708
2025-02-17,15.143021502751022,15.281183457130535
2025-02-18,15.318681027265331,15.316530422509025
2025-02-19,15.352454043608203,15.32593675467129
2025-02-20,15.128302797464062,15.267215259262606
2025-02-21,14.928868442633107,15.200195665963387
2025-02-24,14.765912155216505,15.131086930910651
2025-02-25,14.41727485915394,15.002806325103212
2025-02-27,14.048183379308195,14.848914879149891
2025-02-28,14.002122202009502,14.76355896717373
2025-03-03,13.921414877633614,14.67232635460174
2025-03-04,13.89094322632443,14.595751224520313
2025-03-05,13.817295509647602,14.511592029227007
2025-03-06,13.788196853843845,14.440538166773308
2025-03-07,13.682131324905502,14.352307448614717
2025-03-10,13.784754140309722,14.31937038702412
2025-03-11,13.879835991814556,14.296700324096856
2025-03-12,13.816557188004138,14.241545711031987
2025-03-13,13.637704702993158,14.154132440299188
2025-03-17,13.56513649409342,14.087393134480529
2025-03-18,13.446757675444605,14.007630125722933
2025-03-19,13.397838513874692,13.943300131633107
2025-03-20,13.131892469739705,13.821181972527345
2025-03-21,12.947928287728491,13.708347240816318
2025-03-24,13.198618794907373,13.707588383402573
2025-03-25,13.3457459777125,13.70144401612259
2025-03-26,13.387164074151272,13.680403675295882
2025-03-27,13.358109446345804,13.645821540335788
2025-03-28,13.145406386573473,13.561655970035153
2025-04-01,13.356937502039381,13.581505403029336
2025-04-02,13.477958423702525,13.594095845211106
2025-04-03,13.518639076291592,13.594632621234616
2025-04-04,13.599092793821674,13.609666040111637
2025-04-07,16.66272883439023,14.4442419378767
2025-04-08,17.921819400946028,14.989310901165876
2025-04-09,19.09121303568928,15.57482811971223
2025-04-11,19.43080889391004,15.98711652795217
2025-04-15,18.33053898286223,16.000105858208027
2025-04-16,17.510359283761183,15.988278042512668
2025-04-17,16.830239611517058,15.941161881105044
2025-04-21,16.3934932269326,15.902874478983101
2025-04-22,16.00566199870051,15.84170403018794
2025-04-23,15.990441345182667,15.852458212729669
2025-04-24,16.076960896788446,15.888598375208788
2025-04-25,16.437973880329668,16.00418032722727
2025-04-28,16.605316098238987,16.089254891484575
2025-04-29,16.860211011903793,16.20568634127992
2025-04-30,17.31347377905403,16.38880570237761
2025-05-02,17.628982595663302,16.558914295696177
2025-05-05,17.8659884479715,16.720831191777243
2025-05-06,18.24399229864767,16.92802835616113
2025-05-07,18.51599468774591,17.12184391159579
2025-05-08,19.347329868124554,17.475312667712704
2025-05-09,20.10821963233857,17.853011439808512
2025-05-12,19.535479551441863,17.901828526157594
2025-05-13,19.090319955274396,17.928935093137763
2025-05-14,18.470213150928373,17.86539549760127
2025-05-15,17.94347523050173,17.77672312415101
2025-05-16,17.478983232688,17.665202770779153
2025-05-19,17.439322358575858,17.63745711983119
2025-05-20,17.422881368933385,17.614960962541847
2025-05-21,17.46525399164244,17.609055351134455
2025-05-22,17.39683607072224,17.577323067293307
2025-05-23,17.357890942696663,17.550293759961686
2025-05-26,17.578594114385666,17.592994368852775
2025-05-27,17.89906304809956,17.679085873095918
2025-05-28,17.9393755179876,17.710078108065716
2025-05-29,17.43291703742305,17.592798286995553
2025-05-30,16.981944666184052,17.455271163060143
2025-06-02,17.041296393260073,17.428428316183048
